Date,Ingredients
2020-11," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 ounces chinotto soda, such asSan PellegrinoorLurisia,1½ ouncesred verjus,1 ounce soda water,1 orange twist, for garnish,1 green pitted olive, for garnish,Fill a spritz or wine glass with 2 or 3 ice cubes. Add the chinotto, red verjus, and soda water and stir gently. Garnish with the orange twist and olive.,Fill a pitcher with ice. Add 1½ cups chinotto, 1 cup plus 2 tablespoons verjus, and 3⁄4 cup soda water. Gently stir, then divide among 6 wine glasses. Garnish each with an orange slice and an olive.,Excerpted fromGood Drinks: Alcohol-Free Recipes for When You're Not Drinking for Whatever Reasonby Julia Bainbridge, copyright © 2020. Published by Ten Speed Press, an imprint of Penguin Random House. Photography copyright: Alex Lau © 2020.
Buy the full book fromAmazonorBookshop.,Celebrate the warmer weather with these refreshing spring drinks.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Fresh spring cocktails that are easy to make at home.,Taking a break from booze? You can still make great drinks.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,Two booze-free recipes—and more suggestions—from the author of *Good Drinks: Alcohol-Free Recipes for When You’re Not Drinking for Whatever Reason.*"
2020-02," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 ½ ounces London dry gin,3⁄4 ounce Punt e Mes,3⁄4 ounce Aperol,Garnish: 1 generous lemon twist,Stir all the ingredients with cracked ice in a mixing glass, then strain into a chilled cocktail glass. Garnish with the lemon twist.,Reprinted with permission fromThe NegroniCopyright 2013, 2015 by Gary Regan. Photographs © 2015 by Kelly Puleio. Published by Ten Speed Press, an imprint of Penguin Random House LLC.
Buy the full book fromAmazon.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you.,It seems like the sky is a little brighter this week. So enjoy this fresh new weekend with some fun kitchen projects—and delicious meals.,The bittersweet, citrusy Italian liqueur, sometimes called Campari's gentler sibling, can be used in a wide array of drink recipes.,Making delicious cocktails doesn't have to be fussy."
2020-02," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 ½ ounces Jägermeister,1 ounce apple brandy,2 dashes apple bitters,Garnish orange twist,Combine the Jägermeister, brandy, and bitters in an ice-filled rocks glass and stir gently. Garnish with an orange twist.,Reprinted with permission fromWinter Drinksby Editors of PUNCH, copyright © 2018. Photography by Lizzie Munro © 2018 Published by Ten Speed Press, animprint of Penguin Random House.
Buy the full book fromAmazon.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,These dishes prove that saying farewell to summer isn't all that bad.,Discover sweet and savory apple recipes that will have you coming back for more.,Making delicious cocktails doesn't have to be fussy.,This cocktail will convince you you need more of the German amaro in your life."
2017-09," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,3 cups pomegranate juice,5 (3"") cinnamon sticks,½ teaspoon whole allspice,1 (4"") piece peeled fresh ginger, thinly sliced (about ¾ cup), divided,1 (750-ml) bottle red wine,1 Bartlett pear, quartered lengthwise, thinly sliced crosswise,½ cup pomegranate seeds,½ cup spiced rum,1 (750-ml) bottle pear or apple sparkling cider,Bring pomegranate juice, cinnamon, allspice, and one-third of ginger to a simmer in a small saucepan over medium-low heat. Cook 10 minutes, then remove from heat and let steep 10 minutes.,Strain pomegranate mixture through a fine-mesh sieve into a pitcher, reserving cinnamon sticks. Add wine, pear, pomegranate seeds, rum, cinnamon sticks, and remaining ginger and stir to combine. Cover and chill at least 4 hours.,To serve, fill pitcher or punch bowl with ice and pour sangria over. Top with cider.DO AHEAD:Sangria, without ice or cider, can be made 1 day ahead. Cover and chill.,No matter your skill level or available time, these simple recipes will help you pull off the meal of the year.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,These little gems can be used for so much more than just juice.,Fall is the time to roast them, poach them, and bake them into a cake.,Including cakes, cream pies, and drinks both boozy and refreshing.,Turn up the festivity factor at any holiday party with these Champagne punches, boozy riffs on hot chocolate, non-alcoholic sippers, and more.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine.,From roasted turkey and creamy mashed potatoes to buttery dinner rolls and rich pecan pie, these recipes are sure to make you thankful indeed.,Here, our best cakes, pies, stews, cocktails and more show the many facets of cinnamon."
2021-07," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 scant teaspoon simple syrup,2 dashes Angostura Bitters, plus more to taste,1 half dollar–sized slice orange peel, including pith,2 ounces good-quality rye or bourbon,1 maraschino cherry,In old-fashioned glass, combine simple syrup and bitters. Fill glass halfway with ice, then stir about a dozen times. Add enough ice to fill glass. Squeeze orange peel over glass to extract oils, add peel to glass, and add whiskey. Stir just until drink is cold and alcoholic bite has softened, about a dozen times. Garnish with cherry, swizzle stick, and straw.,Can you guess the most popular recipe on Epicurious?,Peek behind the curtain at the dishes that Epicurious readers cooked this year.,We’ll be bookmarking these recipes for next year—but also cooking a few in the weeks to come.,There are many, many ways to enjoy whiskey season.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Turns out we were all craving chocolate…,Yes, there was banana bread.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,These classics—and new drinks—will keep you warm all winter."
2018-10," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 (750 ml) bottle light rum,2 tablespoons Sichuan peppercorns,25 ounces pomegranate juice,8 1/2 ounces fresh lemon juice,8 1/2 ounces 1:1 simple syrup (see note),4 ounces water,GARNISH: ice block, about 20 lemon wheels, 1/4 cup pomegranate seeds, and 1 tablespoon each black and pink peppercorns (optional),At least 24 hours before you plan to serve the punch, fill a Tupperware or cake pan with water and freeze to make an ice block that will fit in your serving vessel, or make several trays of large ice cubes.,Meanwhile, make the infused rum: Carefully spoon Sichuan peppercorns directly into the bottle of rum, using a funnel if desired. Reseal the bottle and let sit at room temperature for 24 hours, jostling occasionally to move the peppercorns around. Strain the infused rum through a fine-mesh strainer and discard peppercorns. If not serving immediately, return the infused rum to the bottle using a funnel and store in a cool, dark place for up to 3 months.,When ready to serve, combine entire bottle of infused rum with the measured pomegranate juice, lemon juice, simple syrup, and water in a large punch bowl. Stir well to mix and carefully add the ice block. Garnish punch bowl with lemon wheels, pomegranate seeds, and peppercorns if using. Ladle into ice-filled punch glasses and garnish each glass with a lemon wheel.,FromThe One-Bottle Cocktail© 2018 by Maggie Hoffman. Published by Ten Speed Press.
Buy the full book fromAmazon.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,These little gems can be used for so much more than just juice.,Including cakes, cream pies, and drinks both boozy and refreshing.,Turn up the festivity factor at any holiday party with these Champagne punches, boozy riffs on hot chocolate, non-alcoholic sippers, and more.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine.,From roasted turkey and creamy mashed potatoes to buttery dinner rolls and rich pecan pie, these recipes are sure to make you thankful indeed."
2020-10," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 teaspoon dark brown sugar,1 teaspoon hot water,1 ½ oz. bourbon,½ oz. fresh lemon juice,2 teaspoons apple butter (storeboughtorhomemade),Garnish: orange twist and freshly grated or ground cinnamon,Stir together brown sugar and hot water in a cocktail shaker to dissolve. Let cool, then add bourbon, lemon juice, and apple butter and fill with ice. Shake until well chilled, about 15 seconds. Strain into an ice-filled rocks glass. Garnish with orange twist and cinnamon.,FromThe One-Bottle Cocktail© 2018 by Maggie Hoffman. Published by Ten Speed Press.
Buy the full book fromAmazon.,There are many, many ways to enjoy whiskey season.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,These classics—and new drinks—will keep you warm all winter."
2020-11," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,½ teaspoon loose-leafLapsang Souchongtea,3 ounces just-boiled water,3 ounces tart cherry juice,1 lemon twist, for garnish,In a small heatproof bowl, combine the tea and the water, then cover and let sit for 5 minutes. Stir in the cherry juice, then immediately fine-strain into a snifter. Squeeze the lemon twist over the drink to express its oils, then discard. Serve warm.,In a medium heatproof bowl, combine 1 tablespoon tea and 2 ¼ cups water, then cover and let sit for 5 minutes. Stir in 2¼ cups cherry juice and immediately fine-strain into 6 snifters (or, honestly, whatever glasses you have). Squeeze lemon twists over each drink (2 will do you), then discard. Serve warm.,Excerpted fromGood Drinks: Alcohol-Free Recipes for When You're Not Drinking for Whatever Reasonby Julia Bainbridge, copyright © 2020. Published by Ten Speed Press, an imprint of Penguin Random House. Photography copyright: Alex Lau © 2020.
Buy the full book fromAmazonorBookshop.,Cozy pastas, meatless tacos, crunchy sandwiches, and a refreshing citrus salad.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Celebrate summer's ruby-red stone fruit with our best recipes for cherry pies, cakes, salads, relishes, and more.,Taking a break from booze? You can still make great drinks.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,Two booze-free recipes—and more suggestions—from the author of *Good Drinks: Alcohol-Free Recipes for When You’re Not Drinking for Whatever Reason.*"
2019-10," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 1/2 ounces mezcal,1 1/2 ounces pomegranate juice (fresh preferred),3/4 ounce lemon juice,3/4 ounce 1:1 simple syrup (recipe follows),1/2 to 1 teaspoon harissa paste (such as Dea), depending on how spicy you want it,3/4 teaspoon rose water,Splash aquafaba or egg white,Pinch each pomegranate seeds, cracked pink peppercorns, and flaky salt (black, smoked, or Maldon), to garnish,Combine mezcal, pomegranate juice, lemon juice, simple syrup, harissa, rose water, and aquafaba in a cocktail shaker and shake vigorously without ice for 20 seconds to emulsify. Add ice, reseal shaker, and shake until chilled and foamy, about 30 seconds. Strain into an ice-filled rocks glass. Garnish with a sprinkle of pomegranate seeds, cracked pink peppercorns, and flaky salt.,For 1:1 simple syrup, add equal parts sugar and hot water in a resealable mason jar. Seal and shake vigorously, until sugar is dissolved. Let cool before using and store for up to several weeks in the fridge.,FromThe One-Bottle Cocktail© 2018 by Maggie Hoffman. Published by Ten Speed Press.
Buy the full book fromAmazon.,Here's exactly what to do with egg whites.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,These little gems can be used for so much more than just juice.,Make better cocktails at home by cracking open a bottle of mezcal.,Kick back while your oven does most of the work.,We promise you'll never go back to the bottled stuff."
2020-05," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 ounces gin,¾ ounce lemon juice,1 bar spoon raspberry preserves,Combine all the ingredients in a cocktail shaker filled with ice and shake until chilled, about 15 seconds. Strain into a chilled coupe.,Excerpted from3-Ingredient Cocktails: An Opinionated Guide to the Most Enduring Drinks in the Cocktail Canon© 2017 by Robert Simonson. Photography © 2017 by Colin Price. Reproduced by permission of Ten Speed Press, an imprint of Penguin Random House LLC. All rights reserved.
Buy the full book fromAmazon.,Celebrate the warmer weather with these refreshing spring drinks.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you."
